,bbox_list
7b5987a24dd57325e82812371b3f4df7edc528e0526754ba94cf3a1ea4df25d2,"[[0, 0, 5, 10], [26, 1, 52, 25], [58, 4, 79, 25], [230, 6, 255, 27], [0, 36, 54, 80], [99, 38, 117, 57], [50, 41, 92, 89], [238, 41, 256, 66], [105, 70, 124, 92], [211, 71, 229, 87], [6, 80, 27, 101], [77, 81, 98, 102], [217, 84, 235, 101], [28, 85, 52, 112], [239, 85, 256, 109], [54, 98, 74, 123], [198, 100, 215, 120], [111, 103, 137, 130], [5, 109, 31, 139], [73, 113, 96, 131], [237, 117, 252, 134], [47, 120, 66, 140], [200, 127, 223, 152], [71, 136, 97, 171], [117, 141, 142, 179], [49, 144, 68, 163], [0, 147, 22, 177], [155, 155, 174, 172], [211, 181, 237, 208], [107, 194, 133, 223], [233, 196, 256, 230], [193, 208, 227, 242], [151, 215, 176, 240], [108, 227, 134, 254], [171, 236, 192, 256], [213, 236, 251, 256], [51, 242, 76, 256], [193, 246, 212, 256]]"
7ba20aa731cc21af74a8d940254176cbad1bdc44f240b550341c6d9c27509daa,"[[87, 0, 100, 15], [227, 0, 237, 4], [106, 19, 118, 34], [139, 33, 152, 48], [154, 48, 162, 55], [217, 50, 234, 69], [37, 60, 52, 72], [140, 77, 151, 90], [6, 109, 24, 127], [110, 113, 126, 138], [144, 134, 165, 163], [178, 138, 188, 151], [52, 162, 64, 174], [39, 208, 51, 220], [126, 210, 140, 220], [94, 228, 107, 239], [156, 243, 170, 254]]"
7c0157913223365720209ac83ff2e0b1b2b460173acd615c67646014093a2b97,"[[0, 0, 53, 47], [88, 0, 104, 6], [190, 0, 233, 15], [285, 5, 343, 65], [149, 35, 221, 147], [0, 84, 22, 140], [80, 96, 137, 155], [323, 114, 360, 178], [213, 131, 318, 214], [31, 132, 76, 197], [156, 186, 189, 231], [0, 188, 17, 231], [25, 195, 95, 279], [109, 195, 154, 239], [213, 210, 302, 327], [317, 212, 360, 338], [0, 272, 34, 320], [269, 296, 319, 357], [118, 305, 175, 349], [332, 327, 360, 360]]"
7c318172e976ae5a962c9c7a4e9fe46d7fb985765ddd3a3e2108e893a90b92b2,"[[152, 0, 167, 5], [192, 0, 210, 10], [0, 7, 27, 33], [219, 8, 236, 24], [28, 9, 48, 31], [141, 11, 161, 31], [116, 20, 132, 38], [179, 22, 202, 37], [210, 31, 231, 51], [240, 34, 255, 53], [140, 37, 176, 65], [24, 40, 51, 68], [0, 51, 10, 76], [203, 52, 237, 78], [168, 60, 192, 105], [229, 77, 250, 100], [131, 79, 152, 96], [42, 80, 57, 94], [203, 99, 227, 120], [62, 101, 79, 117], [112, 106, 133, 124], [31, 113, 45, 129], [162, 116, 185, 140], [251, 123, 256, 138], [223, 124, 246, 143], [0, 133, 6, 150], [13, 142, 50, 178], [52, 148, 72, 171], [229, 148, 253, 167], [206, 155, 230, 180], [0, 167, 11, 178], [41, 181, 62, 206], [224, 186, 246, 206], [1, 195, 6, 200], [20, 200, 25, 205], [7, 202, 19, 217], [24, 202, 57, 256], [0, 206, 5, 226], [0, 230, 6, 256], [220, 243, 240, 256], [59, 253, 70, 256]]"
7d40ea6ead1bec903f26d9046d291aedcb12a584b4d3b337ea252b34c7d86072,"[[82, 0, 160, 38], [200, 0, 263, 86], [271, 27, 329, 127], [57, 40, 119, 81], [0, 88, 13, 136], [26, 99, 73, 145], [124, 99, 173, 165], [336, 106, 360, 170], [267, 132, 328, 196], [152, 139, 207, 199], [29, 145, 117, 262], [191, 189, 231, 257], [102, 203, 161, 250], [233, 212, 239, 220], [295, 227, 344, 297], [0, 236, 12, 278], [164, 271, 243, 325], [102, 313, 158, 360], [20, 347, 76, 360], [174, 354, 192, 360]]"
7f2b154541166210f468d89bb0a7184f10e51168a181dbb8b686c14654ffa317,"[[17, 0, 42, 10], [62, 0, 92, 19], [269, 0, 292, 16], [314, 0, 340, 18], [424, 0, 455, 13], [500, 0, 520, 6], [5, 3, 29, 29], [379, 18, 409, 41], [196, 21, 219, 49], [412, 26, 444, 51], [217, 28, 251, 59], [473, 35, 500, 60], [284, 43, 306, 70], [381, 51, 407, 79], [334, 53, 362, 90], [171, 57, 195, 86], [12, 59, 45, 106], [498, 61, 520, 86], [436, 66, 466, 89], [80, 72, 106, 104], [117, 75, 146, 108], [264, 75, 285, 105], [379, 80, 400, 109], [207, 95, 235, 113], [334, 98, 354, 126], [462, 115, 488, 146], [431, 120, 452, 155], [506, 122, 520, 154], [0, 124, 23, 147], [218, 131, 238, 157], [389, 137, 417, 164], [272, 140, 299, 169], [130, 148, 178, 189], [230, 161, 250, 182], [426, 164, 445, 193], [388, 169, 414, 198], [237, 190, 257, 214], [448, 191, 467, 214], [488, 191, 511, 215], [367, 194, 397, 222], [184, 204, 209, 228], [308, 205, 339, 262], [139, 207, 166, 229], [47, 209, 77, 236], [220, 215, 236, 249], [505, 215, 520, 230], [259, 226, 281, 257], [490, 228, 506, 245], [348, 237, 389, 285], [154, 247, 172, 258], [433, 247, 458, 277], [491, 247, 516, 275], [47, 266, 72, 295], [157, 268, 175, 280], [304, 281, 333, 311], [256, 282, 277, 313], [210, 287, 236, 308], [409, 287, 429, 314], [493, 307, 520, 333], [464, 321, 500, 361], [301, 330, 334, 359], [238, 331, 271, 355], [380, 348, 410, 366], [507, 376, 520, 400], [380, 378, 409, 400], [466, 383, 500, 426], [101, 386, 129, 411], [162, 387, 186, 418], [0, 389, 19, 409], [262, 398, 301, 435], [391, 413, 419, 438], [0, 421, 9, 441], [502, 438, 520, 451], [81, 445, 109, 466], [332, 452, 369, 474], [258, 481, 285, 508], [92, 487, 118, 516], [416, 488, 453, 512], [256, 527, 290, 550], [510, 529, 520, 546], [336, 551, 375, 575], [458, 560, 488, 592], [517, 564, 520, 578], [156, 589, 178, 623], [414, 611, 452, 654], [304, 630, 330, 657], [159, 648, 184, 675], [515, 650, 520, 672], [28, 651, 50, 679], [92, 670, 115, 696], [464, 680, 503, 696], [312, 683, 341, 696], [252, 689, 270, 695]]"
7f34dfccd1bc2e2466ee3d6f74ff05821a0e5404e9cf2c9568da26b59f7afda5,"[[65, 0, 106, 30], [233, 1, 256, 27], [178, 15, 212, 45], [248, 27, 256, 40], [203, 28, 256, 106], [0, 30, 10, 53], [0, 63, 46, 101], [171, 87, 197, 119], [205, 95, 233, 120], [0, 103, 9, 121], [232, 111, 242, 123], [25, 113, 32, 120], [138, 117, 167, 145], [58, 118, 85, 148], [3, 122, 13, 137], [169, 125, 206, 167], [102, 128, 123, 159], [21, 131, 32, 145], [214, 131, 231, 149], [216, 151, 247, 178], [136, 161, 166, 192], [186, 164, 207, 188], [0, 171, 11, 196], [250, 187, 256, 202], [125, 200, 145, 215], [215, 201, 242, 230], [85, 203, 127, 231], [140, 208, 176, 241], [250, 210, 256, 226], [180, 217, 203, 240], [212, 235, 255, 264], [0, 237, 17, 262], [55, 241, 77, 255], [179, 241, 206, 267], [147, 245, 170, 266], [78, 260, 113, 320], [0, 261, 45, 311], [226, 263, 256, 284], [122, 266, 157, 293], [45, 283, 79, 320], [111, 299, 139, 320], [192, 312, 204, 320]]"
7f38885521586fc6011bef1314a9fb2aa1e4935bd581b2991e1d963395eab770,"[[461, 27, 470, 37], [48, 50, 62, 71], [200, 61, 221, 81], [161, 79, 175, 96], [260, 95, 282, 117], [662, 123, 676, 139], [912, 124, 937, 141], [20, 133, 49, 162], [503, 161, 517, 177], [70, 163, 87, 179], [58, 166, 67, 175], [60, 176, 67, 184], [504, 179, 521, 197], [53, 181, 60, 194], [769, 194, 790, 209], [1007, 231, 1024, 254], [795, 233, 813, 247], [784, 251, 800, 267], [152, 254, 166, 268], [652, 267, 671, 290], [273, 268, 298, 291], [533, 284, 548, 302], [434, 314, 452, 340], [569, 362, 598, 387], [250, 374, 260, 384], [263, 381, 271, 391], [916, 384, 944, 408], [254, 389, 266, 398], [183, 394, 194, 403], [184, 404, 195, 415], [243, 415, 257, 433], [665, 425, 679, 440], [973, 450, 990, 468], [782, 460, 801, 478], [528, 466, 542, 481], [184, 476, 198, 489], [426, 483, 444, 502], [701, 485, 712, 494], [102, 486, 118, 506], [713, 487, 726, 498], [965, 491, 972, 498], [621, 540, 628, 550], [606, 542, 621, 553], [432, 573, 449, 588], [226, 602, 251, 622], [89, 610, 107, 632], [784, 614, 792, 622], [771, 617, 788, 637], [882, 623, 898, 636], [12, 674, 60, 698], [829, 720, 845, 735], [402, 722, 417, 739], [843, 729, 848, 735], [720, 730, 732, 745], [1011, 737, 1022, 753], [172, 780, 197, 801], [524, 802, 540, 854], [402, 805, 422, 819], [52, 841, 71, 859], [425, 844, 444, 861], [549, 856, 564, 869], [464, 919, 480, 933], [351, 930, 380, 951], [313, 935, 334, 963], [453, 946, 478, 974], [92, 960, 111, 977], [754, 967, 774, 987], [797, 983, 807, 991], [773, 985, 794, 1004], [808, 986, 817, 998], [622, 987, 668, 1013], [718, 989, 737, 1007], [795, 992, 807, 1004], [287, 998, 306, 1016], [907, 1005, 925, 1016], [277, 1023, 313, 1024], [898, 1023, 934, 1024]]"
7f4d7b549d0f1a110191e2aded872943d85892bc30667f19fe9de97a5370b08e,"[[189, 4, 208, 22], [245, 11, 256, 29], [87, 23, 99, 39], [73, 89, 89, 96], [234, 105, 246, 115], [45, 130, 60, 146], [63, 150, 81, 167], [246, 181, 256, 192], [192, 211, 204, 226], [37, 218, 53, 233]]"
7f55678298adb736987d9fb5d1d2daefb08fe5bf4d81b2380bedf9449f79cc38,"[[54, 0, 65, 6], [11, 1, 41, 18], [96, 9, 127, 37], [37, 11, 64, 36], [0, 26, 6, 46], [233, 42, 256, 86], [25, 45, 53, 71], [114, 46, 133, 67], [84, 54, 134, 103], [138, 55, 182, 89], [230, 60, 239, 67], [203, 67, 227, 84], [48, 77, 73, 108], [195, 97, 218, 122], [221, 103, 238, 112], [129, 104, 148, 126], [252, 107, 256, 132], [0, 113, 37, 142], [144, 119, 166, 142], [176, 120, 197, 138], [78, 125, 112, 150], [220, 125, 256, 154], [8, 139, 24, 155], [167, 140, 192, 176], [112, 149, 145, 190], [202, 150, 236, 175], [240, 157, 256, 183], [95, 159, 110, 180], [46, 162, 74, 189], [149, 171, 173, 208], [208, 178, 234, 196], [86, 181, 102, 199], [181, 186, 205, 214], [242, 189, 256, 207], [98, 197, 140, 249], [31, 201, 52, 222], [57, 206, 85, 234], [216, 209, 244, 236], [163, 215, 193, 244], [242, 232, 256, 253], [129, 233, 174, 267], [196, 241, 241, 284], [24, 246, 56, 272], [4, 266, 30, 292], [161, 267, 199, 300], [105, 273, 146, 320], [242, 282, 256, 305], [223, 302, 246, 320], [5, 306, 50, 320]]"
8055957570d7b38f0acecdb56f3078a963a1a7307ca03fcca62212e0e95e5845,"[[74, 0, 118, 56], [287, 75, 353, 131], [141, 78, 189, 136], [92, 104, 145, 167], [513, 112, 520, 138], [226, 178, 275, 231], [41, 184, 95, 231], [421, 245, 466, 304], [71, 309, 139, 353], [223, 344, 286, 385], [339, 404, 393, 450], [48, 421, 105, 468], [94, 503, 152, 546], [256, 526, 284, 552], [43, 533, 85, 577], [6, 577, 81, 618], [206, 581, 261, 642], [335, 583, 405, 678], [85, 631, 135, 675], [0, 689, 29, 696], [289, 692, 315, 696]]"
80632d6be60c8462e50d51bcf5caf15308931603095d6b5e772a115cd0d0470c,"[[0, 0, 28, 43], [215, 0, 268, 24], [178, 55, 240, 97], [80, 58, 124, 103], [414, 67, 458, 115], [184, 94, 239, 142], [304, 98, 337, 130], [114, 106, 181, 196], [58, 150, 99, 192], [0, 156, 42, 206], [411, 160, 469, 222], [222, 203, 253, 234], [47, 215, 93, 271], [358, 219, 388, 248], [0, 226, 27, 333], [438, 237, 482, 282], [377, 249, 407, 276], [255, 270, 313, 311], [425, 287, 488, 329], [300, 311, 313, 323], [324, 331, 347, 355], [372, 340, 403, 370], [72, 378, 132, 444], [138, 418, 183, 466], [327, 450, 380, 511], [378, 487, 448, 555], [497, 512, 512, 546], [398, 559, 414, 577], [495, 616, 512, 640], [94, 623, 153, 640]]"
813f41ef376c3cbcc9d6e2ce6a51c2ee068226d1c1b13404eb238dcfdd447c97,"[[89, 0, 103, 11], [246, 11, 256, 26], [38, 21, 55, 34], [63, 54, 78, 63], [178, 57, 189, 72], [84, 81, 98, 90], [119, 86, 131, 103], [0, 94, 15, 106], [144, 98, 159, 113], [207, 139, 221, 156], [0, 159, 12, 180], [236, 216, 242, 222], [86, 226, 101, 242], [225, 231, 243, 250]]"
815524d88283ba10ad597b87aa1967671db776df8004a0c4291b67fc2624c22a,"[[135, 0, 145, 9], [173, 0, 192, 40], [193, 14, 214, 38], [0, 20, 4, 35], [215, 25, 231, 55], [235, 29, 250, 49], [181, 40, 192, 66], [198, 48, 208, 64], [49, 99, 75, 116], [199, 104, 217, 148], [0, 116, 14, 127], [106, 132, 125, 213], [176, 133, 195, 173], [216, 153, 233, 171], [63, 164, 81, 213], [231, 169, 256, 206], [147, 181, 166, 225], [124, 186, 135, 204], [13, 203, 35, 223], [180, 213, 201, 234], [85, 215, 98, 242], [105, 215, 119, 270], [10, 220, 24, 236], [53, 220, 72, 259], [37, 231, 54, 252], [34, 269, 72, 293], [171, 282, 226, 320], [13, 309, 35, 320]]"
8175a55b711c948fe383bd3b91b6ca1b9e048a5241e0be13aff31ce2674fbe6d,"[[91, 0, 104, 14], [175, 11, 194, 27], [96, 34, 110, 47], [0, 50, 14, 62], [225, 56, 243, 75], [35, 61, 48, 75], [27, 147, 39, 163], [158, 175, 176, 191], [100, 181, 113, 195], [104, 240, 115, 251], [168, 241, 178, 253]]"
81e2dd950e6df28a4fe202a40afa98b202981f65a5ca05b389749290eb87c883,"[[209, 0, 218, 8], [183, 5, 196, 22], [34, 8, 45, 23], [56, 60, 71, 75], [40, 106, 52, 119], [198, 118, 210, 133], [47, 127, 61, 141], [180, 166, 191, 182], [196, 167, 207, 184], [51, 228, 70, 245], [164, 240, 178, 256]]"
831218e6a1a54b23d4be56c5799854e7eb978811b89215319dc138900bd563e6,"[[148, 6, 213, 79], [49, 35, 91, 108], [328, 51, 360, 140], [0, 59, 18, 113], [193, 63, 291, 142], [91, 90, 146, 129], [183, 94, 194, 111], [181, 168, 234, 220], [8, 199, 87, 239], [320, 205, 360, 255], [86, 231, 151, 280], [256, 258, 303, 325], [184, 284, 283, 360], [353, 289, 360, 312], [0, 298, 9, 327], [304, 321, 339, 360], [120, 336, 125, 341], [124, 346, 187, 360]]"
84e642d75ae6ece8147272418b6fe13d04db8d076fe306c4acedc329fceab564,"[[16, 9, 37, 30], [101, 45, 114, 58], [19, 70, 45, 94], [0, 86, 5, 96], [109, 91, 123, 107], [0, 110, 16, 125], [44, 121, 63, 140], [2, 136, 17, 165], [143, 137, 156, 155], [41, 143, 58, 155], [31, 153, 46, 166], [201, 169, 219, 186], [182, 183, 199, 199], [182, 204, 197, 221], [248, 207, 256, 225], [67, 218, 84, 231], [202, 223, 222, 243], [242, 247, 256, 256]]"
84eeec681987753029eb83ea5f3ff7e8b5697783cdb2035f2882d40c9a3f1029,"[[237, 180, 256, 192]]"
853a4c67900c411abd04467f7bc7813d3c58a5f565c8b0807e13c6e6dea21344,"[[46, 0, 101, 51], [162, 0, 216, 25], [0, 22, 23, 44], [118, 31, 161, 82], [163, 40, 209, 81], [225, 58, 256, 119], [156, 83, 219, 132], [136, 114, 171, 158], [245, 130, 256, 165], [193, 143, 246, 211], [0, 167, 80, 320], [36, 207, 132, 320], [222, 208, 256, 271], [149, 256, 186, 291]]"
866a8cba7bfe1ea73e383d6cf492e53752579140c8b833bb56839a55bf79d855,"[[328, 68, 356, 92], [427, 174, 450, 199], [437, 252, 467, 272], [177, 657, 203, 682], [64, 668, 87, 696]]"
86f9087eb1d0875ffb1a28cca7645b14d6c66f995c7d96aa13969d2f8115d533,"[[27, 0, 80, 26], [119, 0, 153, 8], [191, 0, 253, 19], [272, 0, 328, 47], [116, 29, 166, 80], [53, 47, 107, 102], [151, 58, 203, 108], [205, 58, 269, 120], [337, 67, 360, 105], [0, 71, 24, 121], [85, 112, 126, 169], [144, 172, 200, 224], [296, 202, 360, 245], [103, 216, 165, 277], [201, 257, 261, 310], [337, 263, 360, 316], [28, 295, 79, 357], [276, 300, 324, 350], [86, 308, 129, 360], [239, 349, 286, 360]]"
876423522bdec1602917b94163a21e05fc7b692045219b7bc96cdaf638c33c25,"[[126, 0, 144, 37], [303, 0, 337, 9], [92, 4, 116, 34], [240, 21, 309, 71], [344, 23, 386, 57], [16, 26, 43, 60], [440, 32, 476, 54], [503, 44, 520, 69], [397, 59, 429, 104], [205, 61, 239, 92], [86, 66, 121, 92], [327, 66, 358, 95], [164, 67, 196, 97], [0, 70, 27, 96], [263, 80, 291, 107], [72, 86, 122, 131], [344, 91, 397, 130], [489, 91, 520, 127], [0, 98, 8, 110], [444, 101, 466, 133], [197, 105, 221, 135], [43, 117, 72, 149], [292, 123, 323, 148], [329, 134, 357, 160], [230, 138, 257, 167], [126, 144, 153, 168], [66, 150, 101, 173], [488, 157, 520, 195], [311, 163, 341, 187], [430, 169, 456, 200], [357, 170, 392, 197], [96, 181, 127, 207], [189, 184, 210, 213], [0, 187, 20, 219], [145, 190, 167, 224], [306, 196, 333, 217], [241, 217, 269, 245], [15, 219, 91, 270], [418, 229, 440, 260], [91, 234, 114, 253], [341, 237, 366, 263], [504, 245, 520, 272], [451, 247, 477, 291], [395, 259, 416, 294], [299, 269, 331, 292], [231, 272, 262, 309], [190, 277, 215, 314], [150, 279, 185, 337], [11, 281, 50, 307], [512, 288, 520, 304], [295, 297, 354, 341], [372, 303, 396, 335], [453, 316, 487, 350], [218, 326, 249, 349], [95, 328, 121, 360], [394, 329, 419, 374], [268, 330, 302, 357], [0, 332, 14, 359], [28, 333, 74, 399], [137, 341, 168, 366], [352, 342, 379, 369], [469, 358, 510, 382], [205, 360, 229, 392], [168, 369, 197, 404], [423, 370, 453, 401], [285, 388, 329, 413], [496, 396, 520, 423], [365, 400, 388, 442], [109, 404, 137, 446], [72, 410, 99, 444], [234, 421, 265, 450], [415, 422, 464, 476], [132, 424, 163, 459], [191, 433, 215, 464], [504, 460, 520, 488], [109, 466, 150, 494], [33, 475, 60, 506], [268, 479, 295, 514], [366, 496, 397, 529], [408, 497, 442, 526], [324, 504, 342, 544], [177, 508, 215, 537], [127, 510, 166, 541], [465, 518, 499, 547], [42, 524, 82, 549], [174, 551, 206, 578], [198, 554, 238, 592], [260, 557, 291, 595], [469, 562, 509, 579], [396, 563, 431, 601], [314, 573, 337, 612], [136, 577, 172, 598], [38, 578, 81, 602], [488, 588, 520, 615], [210, 592, 248, 616], [0, 605, 17, 624], [265, 606, 295, 630], [118, 613, 146, 652], [380, 629, 418, 651], [36, 637, 77, 662], [184, 639, 250, 696], [341, 640, 366, 689], [284, 651, 313, 679], [367, 657, 400, 689], [477, 657, 503, 692], [53, 674, 92, 696], [368, 685, 385, 696], [416, 687, 432, 696]]"
87ea72894f6534b28e740cc34cf5c9eb75d0d8902687fce5fcc08a92e9f41386,"[[166, 0, 188, 30], [136, 1, 164, 16], [127, 26, 164, 89], [211, 67, 256, 104], [43, 70, 90, 135], [0, 76, 2, 97], [99, 86, 157, 167], [243, 122, 256, 146], [199, 141, 242, 180], [0, 214, 37, 258], [164, 214, 220, 302], [0, 265, 3, 281]]"
88678981648b184b23b6c04999f29210cbe351f85b61d2bf99e306fd67a2998a,"[[245, 10, 256, 27], [31, 12, 50, 32], [79, 13, 92, 27], [45, 36, 61, 49], [0, 75, 13, 94], [78, 88, 94, 104], [30, 116, 51, 133], [32, 170, 53, 189], [194, 180, 210, 197], [19, 211, 40, 229]]"
88d5a03f8ecd459f076a06e0d5035149193bfdd727c30905de19054dcb9018ae,"[[37, 0, 48, 5], [155, 0, 175, 17], [5, 1, 24, 20], [46, 4, 60, 21], [135, 24, 148, 45], [56, 33, 66, 42], [224, 60, 253, 87], [125, 69, 140, 86], [94, 77, 104, 88], [66, 83, 77, 93], [112, 91, 128, 106], [73, 95, 97, 116], [10, 121, 27, 133], [98, 121, 107, 130], [125, 136, 136, 145], [144, 151, 163, 182], [128, 152, 136, 161], [92, 165, 130, 196], [153, 212, 170, 228], [227, 220, 256, 247]]"
89be66f88612aae541f5843abcd9c015832b5d6c54a28103b3019f7f38df8a6d,"[[100, 0, 133, 17], [151, 0, 196, 33], [262, 0, 299, 22], [174, 31, 227, 97], [123, 37, 168, 106], [280, 104, 340, 164], [347, 121, 360, 155], [18, 130, 76, 262], [139, 171, 202, 236], [0, 187, 23, 225], [203, 188, 253, 256], [0, 260, 80, 348], [249, 281, 313, 342], [242, 335, 284, 360], [168, 336, 211, 360]]"
8a26b134fe9343c0c794513dae7787b7ac1debec3bb2a7096ab0b874a31d8175,"[[231, 21, 245, 43], [218, 36, 233, 53], [155, 46, 178, 81], [93, 53, 113, 71], [202, 58, 207, 63], [249, 60, 256, 67], [213, 65, 237, 85], [134, 92, 156, 116], [163, 96, 178, 113], [34, 97, 55, 117], [41, 129, 59, 142], [13, 134, 32, 155], [240, 138, 256, 159], [33, 140, 43, 160], [53, 143, 71, 159], [243, 173, 256, 189], [214, 193, 225, 203], [186, 206, 208, 228], [168, 216, 188, 250], [68, 230, 79, 243], [161, 239, 166, 244], [92, 242, 105, 256], [62, 251, 69, 256]]"
8a65e41c630d85c0004ce1772ff66fbc87aca34cb165f695255b39343fcfc832,"[[152, 131, 173, 146], [185, 150, 208, 170], [198, 169, 219, 188], [183, 173, 195, 183], [91, 223, 106, 239], [231, 223, 241, 234], [161, 224, 177, 239]]"
8aa1a883f61f0bb5af3d3d60acaaf33af45ef4fbffaac15ae838bc1ce37b6fbf,"[[123, 0, 143, 18], [0, 10, 6, 27], [185, 73, 203, 91], [98, 89, 118, 106], [211, 165, 233, 183], [210, 197, 230, 213], [206, 230, 218, 238]]"
8b12e18670e4b24d03567d1e17c0c24fadf0ea2c1e763983dd6bb4c44b7376a6,"[[176, 0, 189, 10], [85, 2, 99, 17], [190, 86, 207, 101], [157, 110, 179, 134], [234, 140, 251, 155], [101, 154, 116, 166], [109, 230, 125, 245]]"
8b77284d6f37ab3fc826139ebadaec3b9d81c552fe525c3547bbbd6c65ac0d83,"[[51, 66, 68, 82], [1, 74, 23, 101], [187, 190, 207, 210], [0, 193, 7, 208], [37, 199, 52, 215], [226, 216, 248, 236], [0, 242, 11, 256]]"
8bef203fce625e4d8c89dca728158be4662dfdfdcd4dc73a6aa39a908c1631bc,"[[46, 0, 63, 15], [104, 0, 116, 13], [170, 0, 184, 6], [38, 36, 46, 46], [219, 37, 232, 51], [200, 74, 211, 87], [69, 78, 80, 93], [0, 87, 10, 102], [117, 116, 127, 129], [227, 134, 240, 149], [66, 138, 74, 146], [77, 139, 85, 148], [116, 168, 131, 178], [44, 176, 62, 194], [127, 176, 140, 187], [70, 184, 79, 195], [96, 187, 102, 192], [163, 188, 181, 204], [87, 196, 99, 202], [85, 222, 93, 229]]"
8c3ef7aa7ed29b62a65b1c394d2b4a24aa3da25aebfdf3d29dbfc8ad1b08e95a,"[[29, 0, 78, 32], [361, 0, 383, 5], [0, 10, 37, 51], [338, 17, 385, 71], [263, 20, 309, 83], [110, 37, 162, 72], [431, 51, 502, 146], [0, 90, 113, 164], [361, 169, 432, 212], [0, 172, 29, 229], [498, 201, 520, 237], [110, 202, 172, 271], [208, 213, 268, 278], [254, 274, 315, 324], [388, 277, 419, 324], [89, 288, 135, 337], [72, 351, 132, 394], [267, 351, 325, 399], [513, 398, 520, 430], [65, 413, 162, 491], [385, 423, 441, 482], [324, 460, 366, 532], [508, 465, 520, 501], [84, 492, 173, 580], [2, 501, 53, 560], [211, 555, 254, 617], [130, 565, 191, 619], [475, 567, 520, 611], [396, 631, 442, 665], [276, 644, 308, 670], [484, 655, 520, 696], [141, 665, 204, 696], [368, 668, 438, 696], [297, 681, 326, 696]]"
8cdbdda8b3a64c97409c0160bcfb06eb8e876cedc3691aa63ca16dbafae6f948,"[[0, 0, 17, 19], [151, 0, 160, 4], [149, 0, 182, 32], [208, 0, 220, 7], [244, 0, 265, 7], [359, 0, 404, 29], [482, 0, 520, 23], [327, 18, 360, 54], [7, 30, 34, 67], [241, 36, 265, 54], [274, 38, 293, 64], [447, 64, 493, 105], [230, 80, 254, 120], [268, 83, 296, 120], [325, 86, 358, 115], [142, 101, 171, 133], [183, 101, 211, 129], [26, 119, 59, 167], [89, 121, 114, 141], [405, 123, 438, 156], [242, 131, 261, 162], [121, 140, 145, 160], [485, 141, 520, 180], [0, 143, 6, 162], [179, 156, 209, 184], [429, 171, 473, 216], [91, 172, 125, 204], [342, 192, 381, 215], [299, 206, 334, 232], [452, 212, 489, 240], [234, 215, 260, 247], [43, 234, 82, 278], [107, 253, 142, 280], [184, 257, 228, 298], [348, 264, 381, 299], [418, 278, 445, 318], [314, 289, 343, 331], [0, 300, 7, 330], [467, 307, 495, 351], [222, 320, 249, 345], [120, 329, 146, 362], [374, 334, 405, 367], [505, 337, 520, 374], [82, 346, 89, 355], [27, 348, 55, 385], [102, 369, 130, 402], [366, 382, 396, 411], [437, 384, 470, 419], [331, 412, 359, 454], [251, 415, 277, 450], [149, 419, 180, 453], [280, 424, 306, 456], [375, 426, 397, 457], [44, 433, 75, 453], [371, 456, 394, 491], [5, 465, 29, 501], [32, 465, 49, 493], [88, 474, 111, 529], [131, 474, 160, 515], [450, 477, 474, 514], [410, 481, 436, 516], [257, 484, 287, 505], [338, 491, 367, 529], [179, 509, 214, 551], [304, 524, 328, 553], [0, 529, 10, 551], [476, 531, 520, 597], [251, 551, 279, 609], [365, 571, 403, 600], [92, 590, 109, 620], [150, 594, 183, 616], [446, 597, 470, 630], [0, 609, 18, 646], [59, 611, 81, 638], [350, 617, 385, 644], [180, 654, 208, 672], [93, 660, 128, 685], [458, 660, 496, 688], [286, 661, 327, 690], [221, 674, 249, 695], [0, 690, 17, 696], [366, 693, 382, 696]]"
